address,age,bedroom,date,facilities,floor,func,latitude,longitude,meterage,parking,price,price_per_meter,properties,title,type,,,
تهران ، منطقه 1 ، ازگل," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.7890452818952,51.5266495728069,"7, 1",1,9.6 میلیارد,135 میلیون,مسکونی,فروش آپارتمان 2 خوابه در ازگل - منطقه 1 ,مسکونی,,,
تهران ، منطقه 1 ، بلوار اندرزگو," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.8009807968613,51.4431141584115,"1, 7, 0",1,0,,مسکونی,فروش آپارتمان/برج 3 خوابه در بلوار اندرزگو - منطقه 1,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,"1, 1",3,,,,آپارتمان/برج,35.7616356660246,51.3681470398241,"1, 2, 1",1,21.5 میلیارد,,مسکونی,121 متر 3 خواب شهرک غرب,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7583192869999,51.3655186401067,"1, 6, 9",2,42.3 میلیارد,250 میلیون,مسکونی,170متر3خواب شهرک غرب درختی,مسکونی,,,
تهران ، منطقه 1 ، ازگل," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7872018181229,51.5309419934183,"1, 5, 5",2,31 میلیارد,200 میلیون,مسکونی,155 متر برج باغ مجلل,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,"3, 0",3,,,,آپارتمان/برج,35.7544779985633,51.3761301406567,"1, 6, 8",1,26 میلیارد,154.8 میلیون,مسکونی,168متر3خواب شهرک غرب گل افشان,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,"2, 0",2,,,,آپارتمان/برج,35.7767162043863,51.369654631929,"7, 3",1,10.3 میلیارد,,مسکونی,73 متر سعادت‌آباد,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,0,3,,,,آپارتمان/برج,35.7603926863962,51.3794155332416,"1, 7, 2",2,43 میلیارد,250 میلیون,مسکونی,172متر 3 خوابشهرک غرب درختی,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,"3, 5",3,,,,آپارتمان/برج,35.7531949789753,51.3724060757352,"2, 1, 5",2,45.1 میلیارد,210 میلیون,مسکونی,215 متر 3 خواب شهرک غرب هرمزان,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,"1, 5",3,,,,آپارتمان/برج,35.7855070632884,51.3911553227526,"1, 6, 0",1,17.6 میلیارد,110 میلیون,مسکونی,160 متر 3 خواب سعادت آباد عبقری,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,"2, 2",2,,,,آپارتمان/برج,35.7797838907838,51.3788999794237,"8, 0",1,9.8 میلیارد,122 میلیون,مسکونی,88 متر 2 خواب سعادت اباد داوود حسینی,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,"3, 0",3,,,,آپارتمان/برج,35.7687024448486,51.3790647276162,"1, 7, 6",1,42 میلیارد,,مسکونی,176 متر 3 خواب برجهای هرمزان,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7840448765828,51.3770998476809,"1, 7, 0",1,24 میلیارد,,مسکونی,فروش آپارتمان3 خوابه در سعادت اباد - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,4,2,,,,آپارتمان/برج,35.759126836691,51.3766263450886,"1, 2, 5",2,20 میلیارد,,مسکونی,فروش آپارتمان/برج 2 خوابه در شهرک غرب ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7840448765828,51.3770998476809,"1, 6, 3",2,32 میلیارد,,مسکونی,فروش آپارتمان/3 خوابه در سعادت اباد - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,"2, 2",3,,,,آپارتمان/برج,35.7516832326103,51.38257468653,"1, 3, 5",1,28.1 میلیارد,208 میلیون,مسکونی,135متر3خواب شهرک غرب ایران زمین,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,7,3,,,,آپارتمان/برج,35.7869745892831,51.3740947410809,"1, 2, 0",1,17.7 میلیارد,,مسکونی,فروش 120متر 3خواب/بدون مشابه/سعادت آباد,مسکونی,,,
تهران ، منطقه 10 ، هاشمی," , س, ا, ل, ه",1,,,,آپارتمان/برج,35.6847909558974,51.3553992964491,"7, 0"," , پ, ا, ر, ک, ی, ن, گ",3.2 میلیارد,,مسکونی,فروش آپارتمان/برج 1 خوابه در هاشمی - منطقه 10 ,مسکونی,,,
تهران ، منطقه 10 ، سلسبیل جنوبی," , س, ا, ل, ه",1,,,,آپارتمان/برج,35.6850242805501,51.373710500316,"6, 0"," , پ, ا, ر, ک, ی, ن, گ",3.1 میلیارد,,مسکونی,فروش آپارتمان فول بازسازی و شیک در سلسبیل,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7588166348791,51.3780831563442,"1, 3, 6",1,0,,مسکونی,شهرک غرب پیش خرید آپارتمان 136 متر فول هتلینگ ,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,3,3,,,,آپارتمان/برج,35.7679633296482,51.3812549919447,"1, 9, 5",2,54.6 میلیارد,280 میلیون,مسکونی,شهرک غرب فلامک شمالی 193 متر 3 خواب  2 پارکینگ فول ,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,2,2,,,,آپارتمان/برج,35.7519532877912,51.3734106619173,"1, 0, 0",1,27 میلیارد,270 میلیون,مسکونی,شهرک غرب  فلامک  100 متر 2 خواب  فول مشاعات  شاهکار ,مسکونی,,,
تهران ، منطقه 1 ، ازگل,6,3,,,,آپارتمان/برج,35.7893196733041,51.5057574942854,"2, 0, 0",2,35.3 میلیارد,,مسکونی,برج باغ/200متر -7تراس,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,3,3,,,,آپارتمان/برج,35.7638341928445,51.3639651924305,"1, 5, 4",2,30.8 میلیارد,200 میلیون,مسکونی,سعادت اباد بلوار دریا 154 متر 3 خواب 2 پارکینگ سندی ,مسکونی,,,
تهران ، منطقه 5 ، جنت اباد مرکزی,3,2,,,,آپارتمان/برج,35.7622771671134,51.2989033623502,"8, 8",1,14.1 میلیارد,160 میلیون,مسکونی,فروش آپارتمان/برج 2 خوابه در جنت اباد مرکزی - منطقه 5 ,مسکونی,,,
تهران ، منطقه 1 ، اوین,8,3,,,,آپارتمان/برج,35.8059882722887,51.3892970533802,"2, 5, 0",2,41.3 میلیارد,165 میلیون,مسکونی,فروش آپارتمان/برج 3 خوابه در اوین - منطقه 1 ,مسکونی,,,
تهران ، منطقه 5 ، شهران شمالی,4,3,,,,آپارتمان/برج,35.779377995488,51.2763700152807,"1, 4, 3",1,17.2 میلیارد,120 میلیون,مسکونی,فروش آپارتمان/برج 3 خوابه در شهران شمالی - منطقه 5 ,مسکونی,,,
تهران ، منطقه 5 ، پونک شمالی,"1, 7",2,,,,آپارتمان/برج,35.766847598838,51.3283690285377,"8, 1",1,6.9 میلیارد,85 میلیون,مسکونی,81متر2خ با امکانات اکازیون خیابان‌فکوری,مسکونی,,,
تهران ، منطقه 5 ، پونک شمالی,"1, 8",2,,,,آپارتمان/برج,35.7658020407221,51.3193687797672,"7, 7","1, 1",6.5 میلیارد,85 میلیون,مسکونی,77 متر 2خ  سرمایه گذاری خاص پونک (فکوری),مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,4,3,,,,آپارتمان/برج,35.7839810570908,51.3734275102615,"1, 5, 2",2,30.3 میلیارد,199.3 میلیون,مسکونی,150متر 2پارکینگ (شاهکار مهندسی) 100%شخصی دریا,مسکونی,,,
تهران ، منطقه 2 ، بلوار شهرداری - سعادت اباد,5,3,,,,آپارتمان/برج,35.7779507868561,51.3682677903855,"1, 6, 0",2,29.6 میلیارد,185 میلیون,مسکونی,160متر لاکچری فول امکانات اکازیون بلوار شهرداری,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,9,2,,,,آپارتمان/برج,35.7813699566928,51.381066441536,"1, 1, 3",1,15.7 میلیارد,140.7 میلیون,مسکونی,113متر 2خ ویو دار 9ساله 100%شخصی سعادت آباد,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,"1, 8",2,,,,آپارتمان/برج,35.7577038445174,51.3786555383611,"7, 5",1,9.5 میلیارد,,مسکونی,75متر  دادمان فول بازسازی ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,"1, 0",2,,,,آپارتمان/برج,35.7820314435719,51.3826543092728,"9, 0",1,12.7 میلیارد,141.1 میلیون,مسکونی,90متر 2خ فول فایل 'مونوپل' (قلب) سعادت آباد,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,6,2,,,,آپارتمان/برج,35.7664241371218,51.3747696581249,"9, 0",1,13.3 میلیارد,,مسکونی,"90متر دادمان, گل آرا_ 6ساله لاکچری ",مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,"1, 5",3,,,,آپارتمان/برج,35.7560448259671,51.3781604834784,"1, 3, 0",1,16.5 میلیارد,,مسکونی,130متر بلوار دریا/زیر قیمت ,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,2,3,,,,آپارتمان/برج,35.7550103972872,51.3734724327719,"1, 5, 6",2,30.4 میلیارد,195 میلیون,مسکونی,156متر در حد نوساز  اکازیون  2پارکینگ شهرک غرب,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,"1, 0",3,,,,آپارتمان/برج,35.7794715490643,51.379129996135,"1, 5, 5",2,25.6 میلیارد,,مسکونی,155متر فول امکانات سازه قوی صرافهای شمالی,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,"1, 8",2,,,,آپارتمان/برج,35.7606604053387,51.3635244593686,"9, 8",1,12.8 میلیارد,130.6 میلیون,مسکونی,98متر 2خ تکواحد اکازیون (فوری فروش) بلوار دریا,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,"2, 2",3,,,,آپارتمان/برج,35.7540739011286,51.3824642391502,"1, 5, 2",2,21 میلیارد,,مسکونی,152متر مهستان/فول بازسازی/2پارکینگ /ویوابدی ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,"1, 0",2,,,,آپارتمان/برج,35.7840448765828,51.3770998476809,"1, 1, 0",2,16 میلیارد,,مسکونی,فروش آپارتمان/2 خوابه در سعادت اباد - منطقه 2,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,9,3,,,,آپارتمان/برج,35.7650040634705,51.3836542472079,"1, 4, 0",1,22.8 میلیارد,,مسکونی,فروش آپارتمان/ 3 خوابه در شهرک غرب - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,7,3,,,,آپارتمان/برج,35.7694795036921,51.3809093993226,"1, 7, 5",2,30 میلیارد,,مسکونی,فروش آپارتمان/ 3 خوابه در شهرک غرب - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,"1, 7",3,,,,آپارتمان/برج,35.7799637254211,51.3794966427645,"1, 3, 7",1,18 میلیارد,,مسکونی,فروش آپارتمان/3 خوابه در سعادت اباد - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,"2, 3",2,,,,آپارتمان/برج,35.7503286456547,51.3799576200712,"1, 3, 5",1,36 میلیارد,,مسکونی,فروش آپارتمان/برج 2 خوابه در شهرک غرب - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.7849584215015,51.3670726757906,"8, 5",1,12 میلیارد,,مسکونی,فروش آپارتمان/2 خوابه در سعادت اباد - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,7,3,,,,آپارتمان/برج,35.7537181625845,51.385296111965,"1, 3, 5",1,23 میلیارد,,مسکونی,فروش آپارتمان/3 خوابه در شهرک غرب - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,1,2,,,,آپارتمان/برج,35.7874441915512,51.3773709352453,"8, 3",1,11.8 میلیارد,,مسکونی,فروش آپارتمان/ 2 خوابه در سعادت اباد - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد," , س, ا, ل, ه",2,,,,آپارتمان/برج,35.7773810719508,51.3774530895916,"8, 5",1,11.9 میلیارد,,مسکونی,فروش آپارتمان/2 خوابه در سعادت اباد - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,"1, 2",3,,,,آپارتمان/برج,35.7842421624134,51.3723598376004,"1, 6, 5",1,23.5 میلیارد,,مسکونی,فروش آپارتمان/برج 3 خوابه در سعادت اباد - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,"2, 0",3,,,,آپارتمان/برج,35.7883312247657,51.3820828360828,"1, 6, 0",1,25 میلیارد,,مسکونی,فروش آپارتمان/برج 3 خوابه در سعادت اباد - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,9,3,,,,آپارتمان/برج,35.7694528857387,51.3827440850405,"1, 7, 0",1,30 میلیارد,,مسکونی,فروش آپارتمان/ 3 خوابه در شهرک غرب - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,"1, 8",4,,,,آپارتمان/برج,35.7890263565148,51.3771962626541,"1, 7, 0",1,25 میلیارد,,مسکونی,فروش آپارتمان/ 4 خوابه در سعادت اباد - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب,8,2,,,,آپارتمان/برج,35.7641720053285,51.3661506069986,"1, 3, 5",1,36 میلیارد,,مسکونی,فروش آپارتمان/برج 2 خوابه در شهرک غرب - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7852343548173,51.3723756198692,"2, 5, 8",2,44 میلیارد,,مسکونی,فروش آپارتمان/برج 3 خوابه در سعادت اباد - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، ستارخان,7,2,,,,آپارتمان/برج,35.7139335944383,51.3684390641311,"1, 0, 4",1,10.4 میلیارد,100 میلیون,مسکونی,فروش آپارتمان/2 خوابه /104متری/ ستارخان ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7849993629988,51.372059494811,"1, 6, 5",1,19 میلیارد,,مسکونی,فروش آپارتمان/برج 3 خوابه در سعادت اباد - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، شهرک غرب," , س, ا, ل, ه",3,,,,آپارتمان/برج,35.7596596887893,51.3754602450505,"1, 4, 1",1,25 میلیارد,,مسکونی,فروش آپارتمان/برج 3 خوابه در شهرک غرب - منطقه 2 ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,3,2,,,,آپارتمان/برج,35.7897996167818,51.3886096087991,"9, 0",1,20 میلیارد,,مسکونی,آپارتمان برند در سعادت آباد لاکچری 2 خواب نوساز,مسکونی,,,
تهران ، منطقه 7 ، سهروردی شمالی,1,3,,,,آپارتمان/برج,35.7366006036666,51.4421155320242,"1, 4, 1",2,19.1 میلیارد,,مسکونی,141متر3خواب دو عدد پارکینگ سندی سهروردی شمالی ,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,"1, 8",3,,,,آپارتمان/برج,35.7813807217108,51.3716255008132,"1, 3, 0",1,16.5 میلیارد,,مسکونی,سعادت آباد 3 خوابه 130 متر تکواحدی زیر قیمت پاسیو 15 متری مسقف,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,"2, 0",1,,,,آپارتمان/برج,35.7895099693401,51.381821928176,"7, 4",1,7.5 میلیارد,,مسکونی,سعادت آباد قدرالسهم و حیاط دار متراژ 74 متر فروشنده زیر قیمت,مسکونی,,,
تهران ، منطقه 2 ، بلوار شهرداری - سعادت اباد,"1, 8",2,,,,آپارتمان/برج,35.7779507868561,51.3682677903855,"8, 9",1,13 میلیارد,,مسکونی,سعادت آباد 2 خوابه 90 متر زیر قیمت فروش فوری,مسکونی,,,
تهران ، منطقه 2 ، سعادت اباد,6,3,,,,آپارتمان/برج,35.7857867461753,51.3723258737547,"1, 3, 8",1,21 میلیارد,,مسکونی,سعادت آباد تک واحد 138 متر 3 خوابه 6 ساله ,مسکونی,,,
تهران ، منطقه 7 ، سهروردی جنوبی,"1, 6",2,,,,آپارتمان/برج,35.7228936761873,51.4317226409912,"9, 2",1,9.6 میلیارد,,مسکونی,فروش آپارتمان92 متر‌ 2 خوابه تکواحدی در سهروردی جنوبی,مسکونی,,,
تهران ، منطقه 7 ، بهار شیراز,"1, 6",2,,,,آپارتمان/برج,35.7202025665857,51.4341817976736,"9, 6",1,8.4 میلیارد,,مسکونی,آپارتمان 96 متر فول امکانات بهارشیراز,مسکونی,,,
